Symbol,RSI,Days,AR,MD
IVW,75,8,15.49406175,40.13752581
IVW,75,9,21.38020418,32.35091502
IVW,75,10,22.74682745,36.29291679
IVW,75,11,19.58527937,38.14439293
IVW,75,12,24.11080329,32.5499277
IVW,75,13,23.13733588,15.70508176
IVW,75,14,19.89667102,15.64230717
IVW,75,15,15.40193887,20.34827173
IVW,75,16,14.02798482,21.48834362
IVW,75,17,15.24531295,8.512799737
IVW,75,18,12.43088774,8.512817309
IVW,75,19,10.3427322,8.512815742
IVW,75,20,8.235361874,5.408252216
IVW,76,5,13.8743806,79.19481647
IVW,76,6,16.20887593,65.6015466
IVW,76,7,14.40576949,48.67963541
IVW,76,8,19.70734755,41.51914445
IVW,76,9,22.55032293,34.06262517
IVW,76,10,22.24008647,37.14919872
IVW,76,11,24.33311969,23.51523942
IVW,76,12,23.88474089,15.64232008
IVW,76,13,18.96997195,15.6423668
IVW,76,14,17.57027487,16.3905635
IVW,76,15,15.30542951,12.72860775
IVW,76,16,13.46539123,8.512798708
IVW,76,17,13.17553055,5.408275693
IVW,76,18,10.76801013,5.408296442
IVW,76,19,7.772377415,5.408305802
IVW,76,20,7.666274406,5.408299762
IVW,77,5,16.13159375,71.56555531
IVW,77,6,15.67589592,59.02921729
IVW,77,7,16.30989118,38.90567023
IVW,77,8,19.04685723,34.53000145
IVW,77,9,20.43991956,41.51122066
IVW,77,10,22.38262635,23.5152167
IVW,77,11,24.17692889,15.64230465
IVW,77,12,21.99347684,15.64238256
IVW,77,13,17.53941891,12.26029691
IVW,77,14,15.88280645,12.7285613
IVW,77,15,12.70005209,5.408263303
IVW,77,16,10.77354174,6.287293368
IVW,77,17,9.248890107,5.408233633
IVW,77,18,7.699991195,5.408259232
IVW,77,19,7.531294411,5.408256044
IVW,77,20,6.2045069,5.408265115
IVW,78,5,13.26541351,67.65581747
IVW,78,6,13.28390202,42.34772686
IVW,78,7,18.34930471,35.81235524
IVW,78,8,19.82667327,42.12351662
IVW,78,9,20.02335766,27.20667641
IVW,78,10,23.09122838,16.96813843
IVW,78,11,20.9249667,15.70511066
IVW,78,12,18.22744403,13.24341525
IVW,78,13,14.46789631,12.72857466
IVW,78,14,13.49396914,5.840765258
IVW,78,15,10.33356797,6.514221908
IVW,78,16,9.013943599,5.408268164
IVW,78,17,6.588589124,5.408282739
IVW,78,18,5.312834079,5.408276251
IVW,78,19,4.747273346,5.408277693
IVW,78,20,4.750360489,5.408269752
IVW,79,5,13.74932674,62.94057482
IVW,79,6,15.31464319,34.88884056
IVW,79,7,16.38939457,45.26232154
IVW,79,8,24.14932405,27.17544878
IVW,79,9,22.61944022,16.96813897
IVW,79,10,23.87292812,14.62418178
IVW,79,11,18.15149943,13.24340929
IVW,79,12,14.17311451,12.72857466
IVW,79,13,12.9721193,5.408262579
IVW,79,14,11.20171147,5.408286984
IVW,79,15,8.365178799,5.408247921
IVW,79,16,5.644806329,5.408205339
IVW,79,17,5.142430898,5.408342474
IVW,79,18,4.745835946,4.686509989
IVW,79,19,4.747240862,4.686600894
IVW,79,20,2.703918849,4.68652022
IVW,80,5,15.7371708,57.91519241
IVW,80,6,15.96862918,30.43247678
IVW,80,7,18.23095138,31.94466331
IVW,80,8,21.35928414,21.63267643
IVW,80,9,23.10720064,14.62418578
IVW,80,10,23.40672211,13.24338838
IVW,80,11,14.59968338,8.921387337
IVW,80,12,11.99878947,5.918668414
IVW,80,13,10.51981085,5.408266603
IVW,80,14,7.40990012,5.408232316
IVW,80,15,5.475378183,5.408264556
IVW,80,16,5.187533318,4.686557524
IVW,80,17,4.742755724,4.686532504
IVW,80,18,4.832981855,4.686601237
IVW,80,19,2.745100244,1.592091552
IVW,80,20,2.856637021,0.402327315
IVW,81,5,14.48170342,45.00481785
IVW,81,6,15.42110529,38.47216054
IVW,81,7,21.35164786,25.17505615
IVW,81,8,22.56916132,16.96817196
IVW,81,9,22.88036606,13.2434347
IVW,81,10,14.78780628,12.26032098
IVW,81,11,11.96931134,8.921387099
IVW,81,12,11.7661197,5.40828368
IVW,81,13,7.18116906,5.4082538
IVW,81,14,5.473716002,4.686589491
IVW,81,15,5.14102169,4.686551932
IVW,81,16,4.432128075,4.686532504
IVW,81,17,4.55665208,0.407207207
IVW,81,18,2.853309635,0.402415091
IVW,81,19,2.852572955,0.388504199
IVW,81,20,2.855060723,0.388419457
IVW,82,5,13.36133923,38.01247693
IVW,82,6,16.99333828,36.80071057
IVW,82,7,19.92687435,22.13369045
IVW,82,8,21.42962651,13.22460913
IVW,82,9,14.25423724,13.24336808
IVW,82,10,14.09438789,8.9213117
IVW,82,11,12.45671524,5.408255362
IVW,82,12,7.360826965,4.686778045
IVW,82,13,5.470407672,4.686547644
IVW,82,14,4.985418378,4.686509989
IVW,82,15,4.897135284,1.319814378
IVW,82,16,4.555305826,0.407207207
IVW,82,17,2.850834074,0.402502503
IVW,82,18,2.851739073,0.388504199
IVW,82,19,2.579939512,0.388504199
IVW,82,20,2.2567008,0.388419457
IVW,83,5,15.14024338,33.55592486
IVW,83,6,18.32276913,27.96245998
IVW,83,7,20.06379213,16.96813396
IVW,83,8,16.63732798,13.24339579
IVW,83,9,14.25484949,8.921305522
IVW,83,10,11.79511455,5.408244112
IVW,83,11,7.563687176,4.686561168
IVW,83,12,5.839652967,4.686547644
IVW,83,13,5.616533469,1.319833698
IVW,83,14,4.895682475,1.31981563
IVW,83,15,4.555619784,0.407118774
IVW,83,16,2.848421024,0.388588589
IVW,83,17,2.576789602,0.388588589
IVW,83,18,2.253746646,0.388504199
IVW,83,19,2.254402279,0.388504199
IVW,83,20,2.2567008,0.388419457
IVW,84,5,14.93059499,33.04233417
IVW,84,6,20.15386762,24.96019093
IVW,84,7,18.1525876,13.22462528
IVW,84,8,13.83691138,13.24339685
IVW,84,9,12.55599504,5.876387716
IVW,84,10,9.389214856,4.686577071
IVW,84,11,6.403608655,4.686553382
IVW,84,12,5.700066601,1.319736108
IVW,84,13,4.892559811,1.319819004
IVW,84,14,4.629087385,0.407118774
IVW,84,15,2.576916228,0.388504199
IVW,84,16,2.576038457,0.388588589
IVW,84,17,2.251450023,0.388588589
IVW,84,18,1.291539116,0.388504199
IVW,84,19,1.291916211,0.388504199
IVW,84,20,1.293915348,0.388419457
IVW,85,5,17.86035312,21.55329867
IVW,85,6,16.78780561,17.15587546
IVW,85,7,13.04629346,13.24339579
IVW,85,8,13.3608374,8.890393327
IVW,85,9,9.711781248,4.686577071
IVW,85,10,7.761785242,3.504798009
IVW,85,11,5.698370661,1.319736108
IVW,85,12,4.891109231,1.319819004
IVW,85,13,4.347598004,0.407207207
IVW,85,14,2.576160195,0.388504199
IVW,85,15,2.251765539,0.388504199
IVW,85,16,1.289171549,0.388588589
IVW,85,17,1.28954773,0.388588589
IVW,85,18,1.291539116,0.388504199
IVW,85,19,1.291916211,0.388504199
IVW,85,20,1.293915348,0.388419457
IVW,86,5,14.40221588,22.09243512
IVW,86,6,18.21387771,13.22459326
IVW,86,7,13.85448759,10.34296713
IVW,86,8,11.8353616,5.876425455
IVW,86,9,7.722612536,3.504798009
IVW,86,10,6.383344534,1.319814934
IVW,86,11,5.221769848,1.319819004
IVW,86,12,4.346316573,0.407207207
IVW,86,13,2.248812806,0.388588589
IVW,86,14,1.290032935,0.388504199
IVW,86,15,1.290415356,0.388504199
IVW,86,16,1.289171549,0.388588589
IVW,86,17,1.28954773,0.388588589
IVW,86,18,1.291539116,0.388504199
IVW,86,19,1.291916211,0.388504199
IVW,86,20,1.293915348,0.388419457
IVW,87,5,15.79415283,24.96019093
IVW,87,6,14.12676615,11.21092602
IVW,87,7,12.99568367,8.890408007
IVW,87,8,9.759028366,3.504813865
IVW,87,9,6.913345976,1.890430752
IVW,87,10,5.173695452,1.319814378
IVW,87,11,4.345031652,0.407207207
IVW,87,12,2.248159967,0.388588589
IVW,87,13,1.288044322,0.388588589
IVW,87,14,1.290032935,0.388504199
IVW,87,15,1.290415356,0.388504199
IVW,87,16,1.289171549,0.388588589
IVW,87,17,1.28954773,0.388588589
IVW,87,18,1.291539116,0.388504199
IVW,87,19,1.291916211,0.388504199
IVW,87,20,1.293915348,0.388419457
IVW,88,5,16.59937985,18.76667843
IVW,88,6,12.2438804,10.34297939
IVW,88,7,10.3888389,5.876451826
IVW,88,8,7.881233908,2.969852895
IVW,88,9,5.696744225,1.319814934
IVW,88,10,4.697803958,0.407118774
IVW,88,11,1.287293931,0.388588589
IVW,88,12,1.287669017,0.388588589
IVW,88,13,1.288044322,0.388588589
IVW,88,14,1.290032935,0.388504199
IVW,88,15,1.290415356,0.388504199
IVW,88,16,1.289171549,0.388588589
IVW,88,17,1.28954773,0.388588589
IVW,88,18,1.291539116,0.388504199
IVW,88,19,1.291916211,0.388504199
IVW,88,20,1.293915348,0.388419457
IVW,89,5,15.2809069,11.00974007
IVW,89,6,13.31098622,8.890389068
IVW,89,7,9.920647828,2.773326594
IVW,89,8,6.828457099,1.890407358
IVW,89,9,4.043171523,0.407118774
IVW,89,10,1.288536459,0.388504199
IVW,89,11,1.287293931,0.388588589
IVW,89,12,1.287669017,0.388588589
IVW,89,13,1.288044322,0.388588589
IVW,89,14,1.290032935,0.388504199
IVW,89,15,1.290415356,0.388504199
IVW,89,16,1.289171549,0.388588589
IVW,89,17,1.28954773,0.388588589
IVW,89,18,1.291539116,0.388504199
IVW,89,19,1.291916211,0.388504199
IVW,89,20,1.293915348,0.388419457
IVW,90,5,14.0004154,10.32359774
IVW,90,6,11.03404112,5.876463527
IVW,90,7,7.492653718,2.796618749
IVW,90,8,3.9970955,0.762863604
IVW,90,9,3.038604264,0.407118774
IVW,90,10,1.288536459,0.388504199
IVW,90,11,1.287293931,0.388588589
IVW,90,12,1.287669017,0.388588589
IVW,90,13,1.288044322,0.388588589
IVW,90,14,1.290032935,0.388504199
IVW,90,15,1.290415356,0.388504199
IVW,90,16,1.289171549,0.388588589
IVW,90,17,1.28954773,0.388588589
IVW,90,18,1.291539116,0.388504199
IVW,90,19,1.291916211,0.388504199
IVW,90,20,1.293915348,0.388419457
SCHG,60,5,-35.26473101,99.91397148
SCHG,60,6,-34.10737276,99.85717105
SCHG,60,7,-29.0527502,99.7304271
SCHG,60,8,-29.11438919,99.72936976
SCHG,60,9,-24.45959159,99.33578198
SCHG,60,10,-20.80866457,98.71980664
SCHG,60,11,-20.65819634,98.38271177
SCHG,60,12,-17.91503123,97.83920055
SCHG,60,13,-19.03841521,98.51767414
SCHG,60,14,-18.77229121,98.65872581
SCHG,60,15,-20.14873934,98.79056067
SCHG,60,16,-18.67458613,98.66648926
SCHG,60,17,-16.63947623,98.61318336
SCHG,60,18,-14.67595781,98.04994073
SCHG,60,19,-15.74445228,98.15572943
SCHG,60,20,-15.33089412,96.88566143
SCHG,61,5,-32.86475424,99.8218952
SCHG,61,6,-30.18300818,99.70984351
SCHG,61,7,-25.48793936,99.38278282
SCHG,61,8,-25.7127467,99.38012933
SCHG,61,9,-21.50200584,98.71157792
SCHG,61,10,-12.75592476,95.93611591
SCHG,61,11,-14.15756853,96.83348271
SCHG,61,12,-13.15522775,96.43302835
SCHG,61,13,-13.33866726,97.54514062
SCHG,61,14,-16.77738983,97.99598557
SCHG,61,15,-13.51911829,96.97170181
SCHG,61,16,-10.55505528,96.0366235
SCHG,61,17,-7.606179976,96.94953655
SCHG,61,18,-4.995954151,96.19496784
SCHG,61,19,-3.940304916,94.52017802
SCHG,61,20,-6.781779995,95.03582286
SCHG,62,5,-26.29078509,99.60806655
SCHG,62,6,-26.59066419,99.32549761
SCHG,62,7,-25.20666694,99.17343682
SCHG,62,8,-21.11277533,98.42470885
SCHG,62,9,-13.1358933,94.95382439
SCHG,62,10,-16.86342368,96.88858512
SCHG,62,11,-6.787466047,94.26934712
SCHG,62,12,-9.042321467,95.44746688
SCHG,62,13,-10.37185794,95.85340506
SCHG,62,14,-8.60939187,95.30814206
SCHG,62,15,-10.29391769,96.50422722
SCHG,62,16,-4.733065667,95.18163236
SCHG,62,17,2.766218855,88.53157418
SCHG,62,18,5.422995733,81.75690418
SCHG,62,19,1.111451496,86.76100631
SCHG,62,20,1.907119446,82.84607846
SCHG,63,5,-25.37597766,99.55120004
SCHG,63,6,-23.81850817,98.86860725
SCHG,63,7,-22.79716778,98.50055446
SCHG,63,8,-14.91090973,95.82601453
SCHG,63,9,-16.14006846,96.07524564
SCHG,63,10,-9.636359447,95.28499271
SCHG,63,11,-12.0299307,97.39137944
SCHG,63,12,-11.410143,96.3628914
SCHG,63,13,-5.745668228,93.74725283
SCHG,63,14,2.236505545,89.37738225
SCHG,63,15,6.390228685,82.41269632
SCHG,63,16,5.958484333,80.76140047
SCHG,63,17,8.4727324,81.57571717
SCHG,63,18,6.348274948,83.36182256
SCHG,63,19,7.425591012,83.32905037
SCHG,63,20,5.181015654,82.9279533
SCHG,64,5,-22.45111214,99.21581864
SCHG,64,6,-19.61102322,98.43817812
SCHG,64,7,-17.66471611,96.82874262
SCHG,64,8,-15.79800479,95.82620734
SCHG,64,9,-11.29856568,95.96209083
SCHG,64,10,-9.412240485,96.40966201
SCHG,64,11,-9.26059718,94.97050158
SCHG,64,12,-6.479539183,90.67263569
SCHG,64,13,1.696008432,81.89975671
SCHG,64,14,6.017548342,78.89726949
SCHG,64,15,4.595465507,78.12096212
SCHG,64,16,0.63927587,82.26763024
SCHG,64,17,9.218563771,80.23493504
SCHG,64,18,9.163038784,78.28132458
SCHG,64,19,7.899950255,77.08732347
SCHG,64,20,5.648260976,75.84916917
SCHG,65,5,-17.90780349,98.15909731
SCHG,65,6,-16.11789008,97.25355307
SCHG,65,7,-16.24486645,96.14198164
SCHG,65,8,-12.34610312,95.23186559
SCHG,65,9,-3.052490234,92.48179376
SCHG,65,10,-3.297808244,93.4847187
SCHG,65,11,-3.986378687,91.89061639
SCHG,65,12,-0.800961123,86.36363636
SCHG,65,13,1.422776845,86.16260897
SCHG,65,14,4.274758314,80.53669924
SCHG,65,15,2.716292359,80.39177473
SCHG,65,16,7.205380351,81.17208093
SCHG,65,17,11.9348485,73.7191882
SCHG,65,18,6.367248327,77.19073685
SCHG,65,19,6.048948653,60.6302732
SCHG,65,20,7.659995352,56.10894703
SCHG,66,5,-14.19731585,96.75855631
SCHG,66,6,-16.70524144,97.38975278
SCHG,66,7,-11.45432397,94.13598909
SCHG,66,8,-11.2777022,95.76059964
SCHG,66,9,-4.532108427,92.54687531
SCHG,66,10,-1.956931817,88.8802438
SCHG,66,11,2.604468643,82.2799216
SCHG,66,12,1.950960812,86.25005723
SCHG,66,13,4.520788873,80.87702745
SCHG,66,14,5.655495396,76.58904998
SCHG,66,15,3.449310137,80.20572203
SCHG,66,16,5.374465988,72.02028222
SCHG,66,17,7.92492915,67.34081543
SCHG,66,18,11.4512292,64.02068535
SCHG,66,19,13.34844581,46.34508138
SCHG,66,20,15.55931565,46.34508297
SCHG,67,5,-17.9313274,97.49826495
SCHG,67,6,-8.949469324,90.27146233
SCHG,67,7,-10.12395212,93.95787898
SCHG,67,8,-3.257407684,92.64134536
SCHG,67,9,-5.952044661,93.30008619
SCHG,67,10,-2.050806945,86.40367906
SCHG,67,11,2.623252997,79.75244722
SCHG,67,12,6.359737267,73.37962945
SCHG,67,13,5.621504389,74.75605462
SCHG,67,14,6.774020571,68.41755244
SCHG,67,15,4.933515016,68.64586952
SCHG,67,16,8.081634728,56.25610413
SCHG,67,17,17.16269728,46.55955684
SCHG,67,18,19.63074194,46.55954955
SCHG,67,19,16.80511026,46.55956393
SCHG,67,20,14.76045853,48.06073168
SCHG,68,5,-12.38680355,94.63598848
SCHG,68,6,-7.399870984,92.2451542
SCHG,68,7,-4.775515987,91.98562264
SCHG,68,8,-0.370058192,88.80930358
SCHG,68,9,-2.850429015,87.15662665
SCHG,68,10,1.248432435,81.70422453
SCHG,68,11,-2.313588558,79.22142142
SCHG,68,12,1.819237554,76.58698699
SCHG,68,13,0.276784324,72.23733734
SCHG,68,14,3.015225019,64.28033737
SCHG,68,15,8.956494516,51.53686314
SCHG,68,16,14.94278682,47.5762103
SCHG,68,17,17.97032359,41.86257787
SCHG,68,18,17.89370168,41.86260673
SCHG,68,19,19.85535676,44.23893117
SCHG,68,20,16.29644737,45.71503925
SCHG,69,5,-10.29204965,95.2344171
SCHG,69,6,-3.455592019,89.88552893
SCHG,69,7,2.745418071,84.88505789
SCHG,69,8,0.12835264,85.96731285
SCHG,69,9,5.061043774,59.46479919
SCHG,69,10,0.484373204,75.67178499
SCHG,69,11,3.11851288,67.00970971
SCHG,69,12,-1.687354777,77.23313313
SCHG,69,13,-0.479275403,72.68308308
SCHG,69,14,5.421601864,56.98753646
SCHG,69,15,9.197154115,50.4003003
SCHG,69,16,11.25723614,43.36696697
SCHG,69,17,13.58073602,47.04317305
SCHG,69,18,19.77782423,39.11826713
SCHG,69,19,19.26271151,32.43354344
SCHG,69,20,12.54751621,31.69631528
SCHG,70,5,-4.155009458,89.80997334
SCHG,70,6,-2.551906275,90.21014961
SCHG,70,7,6.558424371,78.42523243
SCHG,70,8,4.234097441,65.01403017
SCHG,70,9,5.892356516,56.72354582
SCHG,70,10,2.993457055,68.53094572
SCHG,70,11,-1.631564874,75.43783784
SCHG,70,12,0.241935045,71.77627628
SCHG,70,13,9.703046741,52.05965966
SCHG,70,14,15.10902933,37.92163005
SCHG,70,15,14.55128097,35.53399599
SCHG,70,16,16.17766568,36.15858768
SCHG,70,17,21.91645435,31.35542176
SCHG,70,18,15.0686136,37.23766854
SCHG,70,19,15.48879007,27.92632048
SCHG,70,20,15.18716234,27.92632124
SCHG,71,5,0.917271074,84.92278123
SCHG,71,6,6.085537385,75.85663563
SCHG,71,7,8.056691818,72.69807751
SCHG,71,8,5.356198923,62.33413136
SCHG,71,9,6.421491419,63.77536444
SCHG,71,10,6.83023262,59.61965717
SCHG,71,11,7.021941129,49.19512297
SCHG,71,12,13.88956087,41.08668415
SCHG,71,13,16.38528131,35.3526235
SCHG,71,14,14.88427145,35.34602882
SCHG,71,15,18.18208942,35.82561182
SCHG,71,16,15.87354151,29.11271271
SCHG,71,17,16.6186168,27.92631962
SCHG,71,18,18.31520446,27.92631809
SCHG,71,19,16.59272296,20.84654547
SCHG,71,20,14.8566302,20.84653766
SCHG,72,5,-0.874577593,86.60785588
SCHG,72,6,5.102680167,77.7914095
SCHG,72,7,3.59140968,76.57843872
SCHG,72,8,11.06921333,64.64201556
SCHG,72,9,6.690698327,61.17816766
SCHG,72,10,9.58312125,43.41520398
SCHG,72,11,13.75656354,40.77940388
SCHG,72,12,16.40964238,37.1976162
SCHG,72,13,17.48128206,34.3149011
SCHG,72,14,19.34049141,33.5648693
SCHG,72,15,22.06416563,27.92632384
SCHG,72,16,17.70612129,25.92595035
SCHG,72,17,19.42376676,18.33774493
SCHG,72,18,17.66044874,18.72218115
SCHG,72,19,13.32539321,18.3377459
SCHG,72,20,10.97950885,14.64270846
SCHG,73,5,2.588692909,82.1957724
SCHG,73,6,4.848910956,82.26204864
SCHG,73,7,10.60720078,62.15182742
SCHG,73,8,8.06206436,62.20485659
SCHG,73,9,9.483774158,49.48970566
SCHG,73,10,13.13213185,40.7794152
SCHG,73,11,16.89136766,39.59275972
SCHG,73,12,16.08394782,31.75038944
SCHG,73,13,22.57633797,30.02807782
SCHG,73,14,24.19813573,23.93646889
SCHG,73,15,23.39442306,19.84971684
SCHG,73,16,18.72834669,18.33774519
SCHG,73,17,14.98115862,17.22117506
SCHG,73,18,13.73488358,15.34909168
SCHG,73,19,11.88453948,12.72852773
SCHG,73,20,11.27899793,9.590698993
SCHG,74,5,1.743359349,86.86696168
SCHG,74,6,8.596719718,78.51065791
SCHG,74,7,11.41053533,58.4565878
SCHG,74,8,11.92090509,39.1888603
SCHG,74,9,13.52870505,39.18886918
SCHG,74,10,18.59015868,38.53307796
SCHG,74,11,18.68442003,29.28632376
SCHG,74,12,21.91344887,30.02806681
SCHG,74,13,24.65856525,18.49710637
SCHG,74,14,24.45423851,18.33774106
SCHG,74,15,16.14175888,14.91911899
SCHG,74,16,15.38967205,17.92433645
SCHG,74,17,13.71247334,12.72862279
SCHG,74,18,13.99622907,9.456615589
SCHG,74,19,9.436579794,9.456605967
SCHG,74,20,10.08992415,8.512862234
SCHG,75,5,1.626998607,84.21765501
SCHG,75,6,14.54441247,69.28021335
SCHG,75,7,13.32347629,46.22792401
SCHG,75,8,13.64533587,39.14351983
SCHG,75,9,14.62246869,38.53307727
SCHG,75,10,19.30892985,31.78122514
SCHG,75,11,21.10903381,29.24985001
SCHG,75,12,26.21375549,18.49703722
SCHG,75,13,23.22604592,14.9191295
SCHG,75,14,17.16984381,17.9243361
SCHG,75,15,15.99758093,9.663925406
SCHG,75,16,13.78237096,9.456590532
SCHG,75,17,12.86985031,9.023863125
SCHG,75,18,11.54137147,8.512841414
SCHG,75,19,6.90665067,8.512825054
SCHG,75,20,6.777159195,8.512845754
SCHG,76,5,5.404427458,80.60549117
SCHG,76,6,12.09679707,63.26071984
SCHG,76,7,17.80181527,43.80121371
SCHG,76,8,13.76250972,36.76126762
SCHG,76,9,20.9910166,34.28526966
SCHG,76,10,21.02104818,29.21892443
SCHG,76,11,24.77979317,20.66904881
SCHG,76,12,19.90066874,17.92433747
SCHG,76,13,16.56296942,15.34910128
SCHG,76,14,16.2530634,9.664126172
SCHG,76,15,13.62600074,9.02381701
SCHG,76,16,10.9527962,9.023864828
SCHG,76,17,9.799128913,8.512851869
SCHG,76,18,7.907353775,8.512811691
SCHG,76,19,6.690057456,8.512821514
SCHG,76,20,6.884551377,8.512801471
SCHG,77,5,9.391716555,75.34743481
SCHG,77,6,10.50089075,54.94516736
SCHG,77,7,12.12690502,41.90254886
SCHG,77,8,16.39037172,35.4625326
SCHG,77,9,20.04760483,28.65641938
SCHG,77,10,23.25892472,23.54137756
SCHG,77,11,20.5759811,17.92433633
SCHG,77,12,14.69688861,15.18737578
SCHG,77,13,13.23687117,8.904595513
SCHG,77,14,12.54154315,9.02385601
SCHG,77,15,10.42427004,9.023827535
SCHG,77,16,9.916178749,8.512872454
SCHG,77,17,7.230995201,8.512838082
SCHG,77,18,6.323847094,8.512821514
SCHG,77,19,6.307034397,8.512797871
SCHG,77,20,6.419566166,5.408271389
SCHG,78,5,7.152797629,71.95621441
SCHG,78,6,12.40109075,48.95964944
SCHG,78,7,15.30222643,40.73583887
SCHG,78,8,20.86091878,24.80918906
SCHG,78,9,19.90312047,25.21926563
SCHG,78,10,21.2729459,17.92433562
SCHG,78,11,14.85237179,14.62418469
SCHG,78,12,13.7923586,8.890363663
SCHG,78,13,12.64477776,9.023889973
SCHG,78,14,12.89961576,8.5128202
SCHG,78,15,10.10352069,8.512853591
SCHG,78,16,6.913805197,5.408252782
SCHG,78,17,6.745697203,5.408231044
SCHG,78,18,6.774689362,5.408287473
SCHG,78,19,5.802361336,5.408284165
SCHG,78,20,5.360740579,5.408251536
SCHG,79,5,9.072931174,64.52852776
SCHG,79,6,13.09989483,39.79127095
SCHG,79,7,14.22316853,33.92588329
SCHG,79,8,15.50354642,23.64379073
SCHG,79,9,17.84290081,20.66881743
SCHG,79,10,20.24822295,14.62415758
SCHG,79,11,13.82089869,8.890363663
SCHG,79,12,12.32432298,9.023840267
SCHG,79,13,12.01614436,5.408241602
SCHG,79,14,10.58967072,5.408274392
SCHG,79,15,8.249673136,5.408307996
SCHG,79,16,6.767297986,5.408307927
SCHG,79,17,6.177019271,5.408269142
SCHG,79,18,5.391840843,5.408336176
SCHG,79,19,4.917232129,5.408257625
SCHG,79,20,3.556706677,5.408221237
SCHG,80,5,11.2251893,57.13717459
SCHG,80,6,11.22068033,41.61746303
SCHG,80,7,14.99120446,27.48430832
SCHG,80,8,16.84329872,26.79643959
SCHG,80,9,18.70253603,16.95131061
SCHG,80,10,13.91940418,8.890349815
SCHG,80,11,13.605511,9.023840267
SCHG,80,12,12.863065,5.408295432
SCHG,80,13,11.05439018,5.408267606
SCHG,80,14,8.43885056,5.408269225
SCHG,80,15,6.500257149,5.408250415
SCHG,80,16,5.783098367,5.408266306
SCHG,80,17,4.948454024,5.408292434
SCHG,80,18,4.958695483,4.686756767
SCHG,80,19,3.558130275,4.686596104
SCHG,80,20,3.560837913,4.686549104
SCHG,81,5,9.212783035,45.14462771
SCHG,81,6,10.4352473,41.03212737
SCHG,81,7,15.25999854,26.79644891
SCHG,81,8,15.33336253,23.95187091
SCHG,81,9,15.75602895,8.890349815
SCHG,81,10,14.85286605,8.890347963
SCHG,81,11,12.16562022,9.023840267
